bid,chr,pos,mex
1_4747,1,4.747e+19,7.35868925831202
1_4748,1,4.748e+19,7.35868925831202
1_4751,1,4.751e+19,7.60206450696221
1_4760,1,4.76e+19,6.82847186700767
1_4770,1,4.77e+19,6.48035805626598
1_4777,1,4.777e+19,6.04769820971866
1_4783,1,4.783e+19,5.32080562659847
1_4790,1,4.79e+19,5.86419437340153
1_4791,1,4.791e+19,5.88633631713555
1_4799,1,4.799e+19,5.92434782608696
1_4829,1,4.829e+19,7.01024296675192
1_4842,1,4.842e+19,7.19031969309463
1_4851,1,4.851e+19,7.81136828644501
1_4853,1,4.853e+19,7.77907289002558
1_4854,1,4.854e+19,7.73874680306906
1_4855,1,4.855e+19,7.76037723785167
1_4866,1,4.866e+19,6.14177749360614
1_4868,1,4.868e+19,5.18590153452685
1_4869,1,4.869e+19,4.21453324808184
1_4913,1,4.913e+19,4.21453324808184
1_4919,1,4.919e+19,4.21453324808184
1_4928,1,4.928e+19,4.21453324808184
1_4939,1,4.939e+19,4.21453324808184
1_4941,1,4.941e+19,4.21453324808184
1_4942,1,4.942e+19,4.21453324808184
1_4956,1,4.956e+19,4.21453324808184
1_4962,1,4.962e+19,4.21453324808184
1_4965,1,4.965e+19,4.21453324808184
1_4972,1,4.972e+19,4.21453324808184
1_4973,1,4.973e+19,4.21453324808184
1_4974,1,4.974e+19,4.21453324808184
1_4977,1,4.977e+19,4.21453324808184
1_4978,1,4.978e+19,4.21453324808184
1_4979,1,4.979e+19,4.21453324808184
1_4981,1,4.981e+19,4.21453324808184
1_4995,1,4.995e+19,4.21453324808184
1_5004,1,5.004e+19,4.21453324808184
1_5010,1,5.01e+19,4.21453324808184
1_5025,1,5.025e+19,4.21453324808184
1_5034,1,5.034e+19,4.21453324808184
1_5042,1,5.042e+19,4.21453324808184
1_5044,1,5.044e+19,4.21453324808184
1_5063,1,5.063e+19,4.21453324808184
1_5065,1,5.065e+19,4.21453324808184
1_5068,1,5.068e+19,4.21453324808184
1_5071,1,5.071e+19,4.21453324808184
1_5086,1,5.086e+19,6.40289002557545
1_5101,1,5.101e+19,6.42351023017903
1_5102,1,5.102e+19,4.34258312020461
1_5105,1,5.105e+19,4.34258312020461
1_5117,1,5.117e+19,4.34258312020461
1_5129,1,5.129e+19,4.34258312020461
1_5132,1,5.132e+19,4.34258312020461
1_5133,1,5.133e+19,4.34258312020461
1_5140,1,5.14e+19,6.56412148337596
1_5146,1,5.146e+19,7.94909207161125
1_5154,1,5.154e+19,7.94865728900256
1_5175,1,5.175e+19,7.94996163682864
1_5176,1,5.176e+19,7.94996163682864
1_5190,1,5.19e+19,7.94996163682864
1_5208,1,5.208e+19,7.94996163682864
1_5209,1,5.209e+19,7.94996163682864
1_5210,1,5.21e+19,7.10046675191816
1_5216,1,5.216e+19,6.1554347826087
1_5225,1,5.225e+19,5.92364450127877
1_5227,1,5.227e+19,8.9256841432225
1_5241,1,5.241e+19,8.9256841432225
1_5242,1,5.242e+19,8.9256841432225
1_5256,1,5.256e+19,8.9256841432225
1_5257,1,5.257e+19,6.80318414322251
1_5262,1,5.262e+19,6.80318414322251
1_5269,1,5.269e+19,6.80318414322251
1_5277,1,5.277e+19,6.80318414322251
1_5279,1,5.279e+19,6.80318414322251
1_5317,1,5.317e+19,5.82146419437341
1_5334,1,5.334e+19,5.82146419437341
1_5341,1,5.341e+19,5.82146419437341
1_5342,1,5.342e+19,5.84266197783462
1_5362,1,5.362e+19,6.17014066496164
1_5363,1,5.363e+19,6.23544757033248
1_5366,1,5.366e+19,6.69294757033248
1_5367,1,5.367e+19,6.37869565217392
1_5368,1,5.368e+19,6.3741432225064
1_5383,1,5.383e+19,6.3741432225064
1_5385,1,5.385e+19,6.18195652173913
1_5413,1,5.413e+19,5.8805179028133
1_5419,1,5.419e+19,7.34970428388747
1_5428,1,5.428e+19,7.09049872122762
1_5434,1,5.434e+19,7.09049872122762
1_5435,1,5.435e+19,7.09049872122762
1_5447,1,5.447e+19,7.09049872122762
1_5460,1,5.46e+19,7.09049872122762
1_5473,1,5.473e+19,7.79441496163683
1_5474,1,5.474e+19,7.78945012787724
1_5482,1,5.482e+19,7.78945012787724
1_5484,1,5.484e+19,7.78945012787724
1_5485,1,5.485e+19,7.78945012787724
1_5493,1,5.493e+19,6.74195012787724
1_5507,1,5.507e+19,6.74195012787724
1_5508,1,5.508e+19,6.74195012787724
1_5509,1,5.509e+19,6.74195012787724
1_5515,1,5.515e+19,6.74195012787724
1_5538,1,5.538e+19,6.74195012787724
1_5539,1,5.539e+19,6.74195012787724
1_5544,1,5.544e+19,6.74195012787724
1_5545,1,5.545e+19,6.74195012787724
1_5550,1,5.55e+19,6.74195012787724
1_5551,1,5.551e+19,6.74195012787724
1_5558,1,5.558e+19,6.0888746803069
1_5576,1,5.576e+19,6.45537084398977
1_5607,1,5.607e+19,9.08757672634271
1_5608,1,5.608e+19,9.08047186700767
1_5616,1,5.616e+19,6.61694693094629
1_5622,1,5.622e+19,8.47805413469736
1_5623,1,5.623e+19,8.30003516624041
1_5629,1,5.629e+19,7.81114450127877
1_5631,1,5.631e+19,7.59415387894288
1_5644,1,5.644e+19,7.21413043478261
1_5656,1,5.656e+19,6.45684569479966
1_5657,1,5.657e+19,5.80968030690537
1_5668,1,5.668e+19,6.83494884910486
1_5675,1,5.675e+19,6.02180306905371
1_5679,1,5.679e+19,5.83771739130435
1_5689,1,5.689e+19,5.40931585677749
1_5690,1,5.69e+19,5.40931585677749
1_5698,1,5.698e+19,5.40931585677749
1_5725,1,5.725e+19,5.40931585677749
1_5730,1,5.73e+19,5.85060741687979
1_5735,1,5.735e+19,6.16336956521739
1_5746,1,5.746e+19,7.17198849104859
1_5747,1,5.747e+19,7.30958439897699
1_5748,1,5.748e+19,7.27360613810741
1_5755,1,5.755e+19,7.64807544757033
1_5784,1,5.784e+19,7.555952685422
1_5786,1,5.786e+19,8.10118286445013
1_5789,1,5.789e+19,7.38536445012788
1_5805,1,5.805e+19,7.38536445012788
1_5821,1,5.821e+19,7.38536445012788
1_5830,1,5.83e+19,7.38536445012788
1_5836,1,5.836e+19,7.38536445012788
1_5837,1,5.837e+19,7.38536445012788
1_5845,1,5.845e+19,6.82685102301791
1_5846,1,5.846e+19,6.97976342710998
1_5847,1,5.847e+19,6.97976342710998
1_5850,1,5.85e+19,6.97976342710998
1_5856,1,5.856e+19,6.97976342710998
1_5858,1,5.858e+19,6.97976342710998
1_5871,1,5.871e+19,6.97976342710998
1_5872,1,5.872e+19,6.97976342710998
1_5907,1,5.907e+19,6.97976342710998
1_5908,1,5.908e+19,6.97976342710998
1_5909,1,5.909e+19,6.97976342710998
1_5946,1,5.946e+19,6.97976342710998
1_5947,1,5.947e+19,6.97976342710998
1_5951,1,5.951e+19,6.99315004262575
1_5958,1,5.958e+19,7.05395140664962
1_5977,1,5.977e+19,7.55327365728901
1_5996,1,5.996e+19,7.55327365728901
1_6009,1,6.009e+19,7.55327365728901
1_6010,1,6.01e+19,7.55327365728901
1_6015,1,6.015e+19,7.55327365728901
1_6016,1,6.016e+19,6.42466751918158
1_6017,1,6.017e+19,6.42466751918158
1_6022,1,6.022e+19,6.42466751918158
1_6026,1,6.026e+19,6.56076726342711
1_6027,1,6.027e+19,6.60657928388746
1_6048,1,6.048e+19,6.68496163682864
1_6070,1,6.07e+19,6.65363810741688
1_6081,1,6.081e+19,6.59304987212276
1_6083,1,6.083e+19,6.70290281329923
1_6086,1,6.086e+19,6.70290281329923
1_6087,1,6.087e+19,6.70290281329923
1_6102,1,6.102e+19,6.70290281329923
1_6103,1,6.103e+19,6.70290281329923
1_6114,1,6.114e+19,7.78602941176471
1_6125,1,6.125e+19,7.34746163682864
1_6145,1,6.145e+19,5.99265984654732
1_6162,1,6.162e+19,8.67442455242967
1_6163,1,6.163e+19,8.15413043478261
1_6167,1,6.167e+19,7.43638746803069
1_6169,1,6.169e+19,7.35922634271099
1_6171,1,6.171e+19,7.59210358056266
1_6191,1,6.191e+19,7.59210358056266
1_6194,1,6.194e+19,7.59210358056266
1_6195,1,6.195e+19,7.59210358056266
1_6214,1,6.214e+19,7.59210358056266
1_6223,1,6.223e+19,7.59210358056266
1_6224,1,6.224e+19,7.21476023017903
1_6233,1,6.233e+19,6.35118925831202
1_6243,1,6.243e+19,6.01053069053708
1_6253,1,6.253e+19,5.7359462915601
1_6268,1,6.268e+19,5.7359462915601
1_6270,1,6.27e+19,6.17450127877238
1_6289,1,6.289e+19,2.70624680306906
1_6302,1,6.302e+19,2.70624680306906
1_6303,1,6.303e+19,2.70624680306906
1_6304,1,6.304e+19,2.70624680306906
1_6310,1,6.31e+19,2.70624680306906
1_6321,1,6.321e+19,2.70624680306906
1_6335,1,6.335e+19,2.70624680306906
1_6354,1,6.354e+19,2.70624680306906
1_6356,1,6.356e+19,2.70624680306906
1_6358,1,6.358e+19,2.70624680306906
1_6359,1,6.359e+19,2.70624680306906
1_6361,1,6.361e+19,2.70624680306906
1_6389,1,6.389e+19,2.87637574595056
1_6401,1,6.401e+19,5.91109335038363
1_6402,1,6.402e+19,5.91109335038363
1_6415,1,6.415e+19,6.91501278772379
1_6439,1,6.439e+19,6.80631713554988
1_6440,1,6.44e+19,6.80250639386189
1_6441,1,6.441e+19,6.78909207161125
1_6449,1,6.449e+19,7.1163746803069
1_6454,1,6.454e+19,7.32320332480819
1_6460,1,6.46e+19,7.92923273657289
1_6479,1,6.479e+19,6.45372762148337
1_6497,1,6.497e+19,6.29277877237851
1_6504,1,6.504e+19,6.2979699488491
1_6505,1,6.505e+19,6.31238171355498
1_6509,1,6.509e+19,6.2981905370844
1_6522,1,6.522e+19,6.30966112531969
1_6535,1,6.535e+19,6.25723657289002
1_6696,1,6.696e+19,8.11627237851663
1_6697,1,6.697e+19,9.23684569479966
1_6698,1,6.698e+19,9.3827621483376
1_6707,1,6.707e+19,9.3827621483376
1_6709,1,6.709e+19,7.59774296675191
1_6726,1,6.726e+19,7.86967391304348
1_6733,1,6.733e+19,7.86967391304348
1_6738,1,6.738e+19,7.86967391304348
1_6753,1,6.753e+19,7.86967391304348
1_6765,1,6.765e+19,7.9141368286445
1_6773,1,6.773e+19,6.05115089514066
1_6777,1,6.777e+19,6.05115089514066
1_6785,1,6.785e+19,6.05115089514066
1_6811,1,6.811e+19,6.05115089514066
1_6813,1,6.813e+19,6.05115089514066
1_6818,1,6.818e+19,6.05115089514066
1_6824,1,6.824e+19,6.05115089514066
1_6844,1,6.844e+19,6.05115089514066
1_6856,1,6.856e+19,5.99843208297812
1_6867,1,6.867e+19,7.57342071611254
1_6874,1,6.874e+19,7.57342071611254
1_6875,1,6.875e+19,7.57342071611254
1_6888,1,6.888e+19,7.57342071611254
1_6894,1,6.894e+19,7.57342071611254
1_6901,1,6.901e+19,7.57342071611254
1_6902,1,6.902e+19,7.57342071611254
1_6909,1,6.909e+19,7.57342071611254
1_6925,1,6.925e+19,7.57342071611254
1_6929,1,6.929e+19,7.57342071611254
1_6940,1,6.94e+19,6.21588235294118
1_6954,1,6.954e+19,8.26657928388746
1_6959,1,6.959e+19,6.54332480818414
1_6970,1,6.97e+19,6.48100383631713
1_6975,1,6.975e+19,5.86977621483376
1_6984,1,6.984e+19,6.01948849104859
1_6988,1,6.988e+19,6.54794117647059
1_6989,1,6.989e+19,6.54794117647059
1_7016,1,7.016e+19,6.01658567774936
1_7052,1,7.052e+19,6.18106138107417
1_7057,1,7.057e+19,5.87907289002558
1_7058,1,7.058e+19,5.81184143222506
1_7072,1,7.072e+19,5.80567455242967
1_7073,1,7.073e+19,5.79736572890026
1_7096,1,7.096e+19,6.64910485933504
1_7103,1,7.103e+19,6.64910485933504
1_7105,1,7.105e+19,6.64910485933504
1_7106,1,7.106e+19,6.64910485933504
1_7115,1,7.115e+19,6.64910485933504
1_7121,1,7.121e+19,6.64910485933504
1_7134,1,7.134e+19,6.64910485933504
1_7159,1,7.159e+19,6.64910485933504
1_7160,1,7.16e+19,6.64910485933504
1_7161,1,7.161e+19,6.64910485933504
1_7163,1,7.163e+19,6.64910485933504
1_7180,1,7.18e+19,6.64910485933504
1_7201,1,7.201e+19,6.83064833759591
1_7202,1,7.202e+19,6.19340153452685
1_7209,1,7.209e+19,6.27885230179029
1_7211,1,7.211e+19,7.18415601023018
1_7222,1,7.222e+19,7.18415601023018
1_7223,1,7.223e+19,7.18415601023018
1_7224,1,7.224e+19,7.18415601023018
1_7235,1,7.235e+19,7.16584398976982
1_7262,1,7.262e+19,6.18441815856777
1_7270,1,7.27e+19,7.68831841432225
1_7280,1,7.28e+19,7.68831841432225
1_7282,1,7.282e+19,7.68831841432225
1_7288,1,7.288e+19,6.71547314578005
1_7310,1,7.31e+19,6.21216112531969
1_7323,1,7.323e+19,6.5466432225064
1_7338,1,7.338e+19,7.8377009499452
1_7351,1,7.351e+19,7.85192455242967
1_7364,1,7.364e+19,7.85192455242967
1_7374,1,7.374e+19,7.85192455242967
1_7387,1,7.387e+19,7.85192455242967
1_7397,1,7.397e+19,6.87521099744245
1_7405,1,7.405e+19,6.47906969309463
1_7422,1,7.422e+19,6.86614450127877
1_7423,1,7.423e+19,7.17805626598466
1_7428,1,7.428e+19,7.17805626598466
1_7441,1,7.441e+19,7.17805626598466
1_7442,1,7.442e+19,7.17805626598466
1_7448,1,7.448e+19,7.17805626598466
1_7449,1,7.449e+19,7.17805626598466
1_7460,1,7.46e+19,7.17805626598466
1_7461,1,7.461e+19,7.17805626598466
1_7463,1,7.463e+19,7.17805626598466
1_7471,1,7.471e+19,7.17805626598466
1_7477,1,7.477e+19,7.17805626598466
1_7478,1,7.478e+19,7.17805626598466
1_7507,1,7.507e+19,7.17805626598466
1_7515,1,7.515e+19,7.17805626598466
1_7516,1,7.516e+19,7.17805626598466
1_7539,1,7.539e+19,7.17805626598466
1_7540,1,7.54e+19,7.17805626598466
1_7563,1,7.563e+19,7.17805626598466
1_7577,1,7.577e+19,6.60685421994885
1_7590,1,7.59e+19,8.00297953964195
1_7596,1,7.596e+19,8.00297953964195
1_7602,1,7.602e+19,8.00297953964195
1_7615,1,7.615e+19,6.41913043478261
1_7631,1,7.631e+19,6.41913043478261
1_7646,1,7.646e+19,6.41913043478261
1_7661,1,7.661e+19,6.41913043478261
1_7662,1,7.662e+19,6.28005754475703
1_7685,1,7.685e+19,6.98744884910486
1_7687,1,7.687e+19,6.79247442455243
1_7688,1,7.688e+19,6.75228900255755
1_7689,1,7.689e+19,6.91394501278772
1_7703,1,7.703e+19,7.52141304347826
1_7715,1,7.715e+19,5.39269181585678
1_7724,1,7.724e+19,5.29876598465473
1_7725,1,7.725e+19,5.29876598465473
1_7726,1,7.726e+19,5.29876598465473
1_7749,1,7.749e+19,6.91358482523444
1_7753,1,7.753e+19,7.13200127877238
1_7757,1,7.757e+19,7.13200127877238
1_7758,1,7.758e+19,7.13200127877238
1_7780,1,7.78e+19,7.13200127877238
1_7785,1,7.785e+19,7.13200127877238
1_7793,1,7.793e+19,7.13200127877238
1_7797,1,7.797e+19,7.13200127877238
1_7803,1,7.803e+19,7.13200127877238
1_7829,1,7.829e+19,7.13200127877238
1_7835,1,7.835e+19,7.13200127877238
1_7865,1,7.865e+19,7.13200127877238
1_7870,1,7.87e+19,7.13200127877238
1_7899,1,7.899e+19,7.13200127877238
1_7924,1,7.924e+19,5.55893222506394
1_7926,1,7.926e+19,5.55893222506394
1_7932,1,7.932e+19,5.55893222506394
1_7942,1,7.942e+19,5.55893222506394
1_7944,1,7.944e+19,5.55947570332481
1_7945,1,7.945e+19,5.69022378516624
1_7971,1,7.971e+19,6.82054347826087
1_7972,1,7.972e+19,7.14668158567775
1_7973,1,7.973e+19,7.14668158567775
1_7975,1,7.975e+19,7.14668158567775
1_8000,1,8e+19,7.14668158567775
1_8006,1,8.006e+19,7.14668158567775
1_8007,1,8.007e+19,7.14668158567775
1_8017,1,8.017e+19,7.14668158567775
1_8019,1,8.019e+19,7.14668158567775
1_8032,1,8.032e+19,7.14668158567775
1_8043,1,8.043e+19,7.14668158567775
1_8055,1,8.055e+19,7.14668158567775
1_8062,1,8.062e+19,7.14668158567775
1_8066,1,8.066e+19,7.14668158567775
1_8070,1,8.07e+19,8.25857416879795
1_8086,1,8.086e+19,6.75852301790282
1_8092,1,8.092e+19,6.43319693094629
1_8095,1,8.095e+19,6.04354219948849
1_8111,1,8.111e+19,6.0281905370844
1_8143,1,8.143e+19,6.95371483375959
1_8144,1,8.144e+19,6.95371483375959
1_8152,1,8.152e+19,6.95371483375959
1_8155,1,8.155e+19,6.95371483375959
1_8160,1,8.16e+19,6.95371483375959
1_8178,1,8.178e+19,6.12592071611254
1_8202,1,8.202e+19,6.13387468030691
1_8215,1,8.215e+19,6.19086956521739
1_8217,1,8.217e+19,6.18840153452685
1_8251,1,8.251e+19,7.77455242966752
1_8258,1,8.258e+19,7.77455242966752
1_8467,1,8.467e+19,6.22679028132993
1_8468,1,8.468e+19,6.64080562659847
1_8474,1,8.474e+19,7.57937020460357
1_8475,1,8.475e+19,7.7087084398977
1_8476,1,8.476e+19,7.85209718670077
1_8481,1,8.481e+19,6.98948849104859
1_8492,1,8.492e+19,6.13514705882353
1_8502,1,8.502e+19,6.07858695652174
1_8503,1,8.503e+19,5.9315537084399
1_8506,1,8.506e+19,5.9402621483376
1_8572,1,8.572e+19,6.26985933503836
1_8573,1,8.573e+19,6.26985933503836
1_8577,1,8.577e+19,6.26985933503836
1_8583,1,8.583e+19,6.26985933503836
1_8584,1,8.584e+19,6.26985933503836
1_8599,1,8.599e+19,5.74212915601023
1_8617,1,8.617e+19,5.74212915601023
1_8636,1,8.636e+19,5.74212915601023
1_8659,1,8.659e+19,5.74212915601023
1_8660,1,8.66e+19,5.74154092071612
1_8661,1,8.661e+19,5.68606777493607
1_8684,1,8.684e+19,5.59190537084399
1_8695,1,8.695e+19,5.58381713554988
1_8716,1,8.716e+19,5.94223465473146
1_8730,1,8.73e+19,5.78364450127877
1_8745,1,8.745e+19,5.95493606138108
1_8756,1,8.756e+19,6.17211636828645
1_8760,1,8.76e+19,6.77805626598466
1_8776,1,8.776e+19,6.9768989769821
1_8777,1,8.777e+19,6.91623401534527
1_8792,1,8.792e+19,8.21840153452685
1_8798,1,8.798e+19,8.81340153452686
1_8799,1,8.799e+19,8.84030690537085
1_8800,1,8.8e+19,8.46195225916454
1_8801,1,8.801e+19,8.39160997442456
1_8813,1,8.813e+19,6.97926470588235
1_8832,1,8.832e+19,7.54553069053709
1_8834,1,8.834e+19,7.53221867007673
1_8835,1,8.835e+19,7.40735933503836
1_8852,1,8.852e+19,5.72375319693094
1_8856,1,8.856e+19,6.53977621483376
1_8871,1,8.871e+19,6.77767902813299
1_8889,1,8.889e+19,6.77767902813299
1_8896,1,8.896e+19,6.77767902813299
1_8897,1,8.897e+19,6.77767902813299
1_8900,1,8.9e+19,6.77767902813299
1_8924,1,8.924e+19,6.77767902813299
1_8925,1,8.925e+19,6.77767902813299
1_8944,1,8.944e+19,5.13113171355499
1_8977,1,8.977e+19,5.13113171355499
1_8996,1,8.996e+19,5.13113171355499
1_9000,1,9e+19,5.13113171355499
1_9007,1,9.007e+19,5.13113171355499
1_9011,1,9.011e+19,5.13113171355499
1_9021,1,9.021e+19,5.13113171355499
1_9022,1,9.022e+19,5.13113171355499
1_9023,1,9.023e+19,5.15184569479966
1_9033,1,9.033e+19,6.84235294117647
1_9074,1,9.074e+19,6.84235294117647
1_9079,1,9.079e+19,6.56644501278772
1_9082,1,9.082e+19,6.23969309462915
1_9095,1,9.095e+19,6.05644501278772
1_9119,1,9.119e+19,6.18403612531969
1_9146,1,9.146e+19,7.61690537084398
1_9148,1,9.148e+19,7.51400895140665
1_9150,1,9.15e+19,7.33310102301791
1_9165,1,9.165e+19,7.01535485933504
1_9177,1,9.177e+19,6.26961636828645
1_9187,1,9.187e+19,5.96033887468031
1_9202,1,9.202e+19,5.92241687979539
1_9222,1,9.222e+19,5.96317774936061
1_9224,1,9.224e+19,5.96317774936061
1_9225,1,9.225e+19,5.96683503836316
1_9235,1,9.235e+19,7.18512148337596
1_9251,1,9.251e+19,7.18512148337596
1_9276,1,9.276e+19,6.8920652173913
1_9279,1,9.279e+19,6.8920652173913
1_9281,1,9.281e+19,6.8920652173913
1_9282,1,9.282e+19,6.8920652173913
1_9287,1,9.287e+19,6.8920652173913
1_9291,1,9.291e+19,6.8920652173913
1_9307,1,9.307e+19,6.86018755328218
1_9308,1,9.308e+19,6.93609335038363
1_9327,1,9.327e+19,6.93609335038363
1_9333,1,9.333e+19,6.93609335038363
1_9352,1,9.352e+19,6.93609335038363
1_9380,1,9.38e+19,6.93609335038363
1_9391,1,9.391e+19,6.55843606138107
1_9392,1,9.392e+19,6.90993606138108
1_9397,1,9.397e+19,7.31906649616368
1_9401,1,9.401e+19,7.55434143222506
1_9415,1,9.415e+19,6.43274936061381
1_9421,1,9.421e+19,6.44400255754476
1_9430,1,9.43e+19,6.44400255754476
1_9437,1,9.437e+19,6.44400255754476
1_9442,1,9.442e+19,6.44400255754476
1_9447,1,9.447e+19,6.44400255754476
1_9449,1,9.449e+19,6.44400255754476
1_9468,1,9.468e+19,6.44400255754476
1_9482,1,9.482e+19,6.44400255754476
1_9488,1,9.488e+19,6.44400255754476
1_9489,1,9.489e+19,6.40003196930946
1_9509,1,9.509e+19,6.88634910485934
1_9510,1,9.51e+19,6.93619565217391
1_9511,1,9.511e+19,7.11072890025576
1_9519,1,9.519e+19,7.87307544757033
1_9549,1,9.549e+19,6.32038363171355
1_9566,1,9.566e+19,6.43677749360614
1_9608,1,9.608e+19,8.40022378516624
1_9611,1,9.611e+19,8.40022378516624
1_9612,1,9.612e+19,8.40022378516624
1_9624,1,9.624e+19,8.40022378516624
1_9631,1,9.631e+19,8.40022378516624
1_9632,1,9.632e+19,6.60941815856777
1_9662,1,9.662e+19,6.60941815856777
1_9668,1,9.668e+19,8.15547314578005
1_9669,1,9.669e+19,8.15536445012788
1_9683,1,9.683e+19,8.15395140664962
1_9684,1,9.684e+19,8.15387787723785
1_9704,1,9.704e+19,8.15380434782609
1_9753,1,9.753e+19,8.15292199488491
1_9767,1,9.767e+19,8.15292199488491
1_9768,1,9.768e+19,8.10012787723786
1_9788,1,9.788e+19,8.45371163682864
1_9807,1,9.807e+19,8.23230179028133
1_9809,1,9.809e+19,8.23230179028133
1_9816,1,9.816e+19,8.23230179028133
1_9832,1,9.832e+19,8.23230179028133
1_9834,1,9.834e+19,8.23230179028133
1_9835,1,9.835e+19,8.18313459079284
1_9872,1,9.872e+19,6.23924552429668
1_9875,1,9.875e+19,6.40211636828645
1_9876,1,9.876e+19,6.43117966751919
1_9880,1,9.88e+19,6.38473145780051
1_9913,1,9.913e+19,7.83764066496164
1_9917,1,9.917e+19,8.472726342711
1_9954,1,9.954e+19,8.08114450127877
1_9966,1,9.966e+19,7.48007033248082
1_9970,1,9.97e+19,8.30363597612958
1_9971,1,9.971e+19,8.5144820971867
1_9985,1,9.985e+19,8.5144820971867
1_9997,1,9.997e+19,8.5144820971867
1_9998,1,9.998e+19,8.5144820971867
1_9999,1,9.999e+19,8.07099104859335
1_10025,1,1.0025e+20,7.28763427109974
1_10034,1,1.0034e+20,7.07617007672635
1_10035,1,1.0035e+20,7.05968670076727
1_10059,1,1.0059e+20,6.71278132992327
1_10082,1,1.0082e+20,6.58641943734016
1_10083,1,1.0083e+20,6.60438618925831
1_10090,1,1.009e+20,6.48035166240409
1_10091,1,1.0091e+20,6.36694373401534
1_10102,1,1.0102e+20,6.63945652173913
1_10126,1,1.0126e+20,7.29823529411765
1_10127,1,1.0127e+20,7.30773657289002
1_10131,1,1.0131e+20,7.38252557544757
1_10134,1,1.0134e+20,7.37902813299233
1_10155,1,1.0155e+20,7.52730818414322
1_10168,1,1.0168e+20,7.62069693094629
1_10178,1,1.0178e+20,7.64602941176471
1_10209,1,1.0209e+20,7.83031969309463
1_10225,1,1.0225e+20,8.28453964194374
1_10243,1,1.0243e+20,8.29410485933504
1_10258,1,1.0258e+20,8.29410485933504
1_10259,1,1.0259e+20,8.29410485933504
1_10289,1,1.0289e+20,8.29410485933504
1_10294,1,1.0294e+20,8.29410485933504
1_10295,1,1.0295e+20,8.29410485933504
1_10298,1,1.0298e+20,8.29410485933504
1_10310,1,1.031e+20,8.29410485933504
1_10331,1,1.0331e+20,8.29410485933504
1_10332,1,1.0332e+20,8.29410485933504
1_10361,1,1.0361e+20,7.65737212276215
1_10362,1,1.0362e+20,7.54295396419437
1_10383,1,1.0383e+20,6.40675191815857
1_10448,1,1.0448e+20,8.42076086956522
1_10452,1,1.0452e+20,8.42076086956522
1_10461,1,1.0461e+20,8.42076086956522
1_10481,1,1.0481e+20,8.42076086956522
1_10515,1,1.0515e+20,8.42076086956522
1_10523,1,1.0523e+20,8.42076086956522
1_10533,1,1.0533e+20,8.42076086956522
1_10546,1,1.0546e+20,6.84157928388746
1_10547,1,1.0547e+20,6.80065537084399
1_10568,1,1.0568e+20,6.03968030690537
1_10576,1,1.0576e+20,6.50929667519181
1_10577,1,1.0577e+20,6.52550831202046
1_10582,1,1.0582e+20,7.13854539641944
1_10595,1,1.0595e+20,8.28021739130435
1_10606,1,1.0606e+20,8.18535805626598
1_10612,1,1.0612e+20,7.43777493606138
1_10613,1,1.0613e+20,7.38264066496164
1_10616,1,1.0616e+20,7.1065537084399
1_10646,1,1.0646e+20,8.05125959079284
1_10650,1,1.065e+20,8.96013554987212
1_10684,1,1.0684e+20,6.53906649616369
1_10690,1,1.069e+20,6.51453324808184
1_10719,1,1.0719e+20,6.8896547314578
1_10729,1,1.0729e+20,6.99443734015346
1_10730,1,1.073e+20,6.99443734015346
1_10731,1,1.0731e+20,6.99443734015346
1_10737,1,1.0737e+20,6.99443734015346
1_10740,1,1.074e+20,6.99443734015346
1_10745,1,1.0745e+20,6.99443734015346
1_10746,1,1.0746e+20,6.99443734015346
1_10761,1,1.0761e+20,6.99443734015346
1_10779,1,1.0779e+20,6.99443734015346
1_10785,1,1.0785e+20,6.99443734015346
1_10788,1,1.0788e+20,6.99443734015346
1_10789,1,1.0789e+20,6.99443734015346
1_10801,1,1.0801e+20,6.99443734015346
1_11273,1,1.1273e+20,6.42661445012788
1_11281,1,1.1281e+20,6.46229539641944
1_11285,1,1.1285e+20,6.46229539641944
1_11300,1,1.13e+20,6.46229539641944
1_11306,1,1.1306e+20,6.46229539641944
1_11316,1,1.1316e+20,6.46229539641944
1_11334,1,1.1334e+20,6.46229539641944
1_11353,1,1.1353e+20,6.46229539641944
1_11368,1,1.1368e+20,6.46229539641944
1_11369,1,1.1369e+20,6.46229539641944
1_11374,1,1.1374e+20,6.46229539641944
1_11375,1,1.1375e+20,6.46229539641944
1_11376,1,1.1376e+20,6.46229539641944
1_11472,1,1.1472e+20,6.46229539641944
1_11480,1,1.148e+20,6.46229539641944
1_11518,1,1.1518e+20,6.46229539641944
1_11522,1,1.1522e+20,6.46229539641944
1_11534,1,1.1534e+20,6.46229539641944
1_11541,1,1.1541e+20,6.46229539641944
1_11602,1,1.1602e+20,8.55879795396419
1_11605,1,1.1605e+20,8.63123721227621
